DAPM/perl-5.10.1.tar.gz,CPANPLUS::Internals::Fetch,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Internals::Report,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Internals::Search,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Internals::Source,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Internals::Source::Memory,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Internals::Source::SQLite,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Internals::Source::SQLite::Tie,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Internals::Utils,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Internals::Utils::Autoflush,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Module,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Module::Author,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Module::Author::Fake,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Module::Checksums,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Module::Fake,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Module::Signature,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Selfupdate,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Shell,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Shell::Classic,0.0562,
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Shell::Default,0.88,
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Shell::Default::Plugins::CustomSource,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Shell::Default::Plugins::Remote,,undefined
DAPM/perl-5.10.1.tar.gz,CPANPLUS::Shell::Default::Plugins::Source,,undefined
DAPM/perl-5.10.1.tar.gz,Carp,1.11,
DAPM/perl-5.10.1.tar.gz,Carp::Heavy,1.11,
DAPM/perl-5.10.1.tar.gz,Class::ISA,0.33,
DAPM/perl-5.10.1.tar.gz,Class::Struct,0.63,
DAPM/perl-5.10.1.tar.gz,Compress::Raw::Bzip2,2.020,
DAPM/perl-5.10.1.tar.gz,Compress::Raw::Zlib,2.020,
DAPM/perl-5.10.1.tar.gz,Compress::Zlib,2.020,
DAPM/perl-5.10.1.tar.gz,Config,,undefined
DAPM/perl-5.10.1.tar.gz,Config::Extensions,0.01,
DAPM/perl-5.10.1.tar.gz,Cwd,3.30,
DAPM/perl-5.10.1.tar.gz,DB,1.02,
DAPM/perl-5.10.1.tar.gz,DBM_Filter,0.02,
DAPM/perl-5.10.1.tar.gz,DBM_Filter::compress,0.02,
DAPM/perl-5.10.1.tar.gz,DBM_Filter::encode,0.02,
DAPM/perl-5.10.1.tar.gz,DBM_Filter::int32,0.02,
DAPM/perl-5.10.1.tar.gz,DBM_Filter::null,0.02,
DAPM/perl-5.10.1.tar.gz,DBM_Filter::utf8,0.02,
